S1_S0301,S2_S0301,S3_S0301,S4_S0301,S5_S0301,S6_S0301,S7_S0301,S8_S0301
0.459,0.702,1.184,0.986,0.824,0.105,0.351,0.532
0.459,0.702,1.184,0.986,0.824,0.105,0.351,0.532
0.459,0.702,1.184,0.986,0.823,0.105,0.35,0.532
0.458,0.702,1.183,0.986,0.823,0.105,0.351,0.532
0.458,0.702,1.183,0.985,0.823,0.105,0.35,0.532
0.458,0.701,1.183,0.985,0.823,0.105,0.35,0.532
0.458,0.701,1.183,0.985,0.823,0.105,0.35,0.531
0.458,0.701,1.183,0.985,0.823,0.105,0.35,0.531
0.458,0.701,1.182,0.985,0.823,0.105,0.35,0.531
0.458,0.701,1.182,0.985,0.822,0.105,0.35,0.531
0.458,0.701,1.182,0.984,0.822,0.105,0.35,0.531
0.458,0.701,1.182,0.984,0.822,0.105,0.35,0.531
0.457,0.701,1.182,0.984,0.822,0.105,0.35,0.531
0.457,0.701,1.181,0.984,0.822,0.105,0.35,0.53
0.457,0.701,1.181,0.984,0.822,0.105,0.35,0.53
0.457,0.7,1.181,0.984,0.822,0.105,0.35,0.53
0.457,0.7,1.181,0.984,0.821,0.105,0.35,0.53
0.457,0.7,1.181,0.983,0.821,0.105,0.35,0.53
0.457,0.7,1.18,0.983,0.821,0.105,0.35,0.53
0.457,0.7,1.18,0.983,0.821,0.105,0.35,0.53
0.456,0.7,1.18,0.983,0.821,0.105,0.35,0.53
0.456,0.7,1.18,0.983,0.821,0.105,0.35,0.529
0.456,0.7,1.179,0.983,0.821,0.105,0.35,0.529
0.456,0.7,1.179,0.982,0.82,0.105,0.35,0.529
0.456,0.7,1.179,0.982,0.82,0.105,0.35,0.529
0.456,0.7,1.179,0.982,0.82,0.105,0.35,0.529
0.456,0.7,1.179,0.982,0.82,0.105,0.349,0.529
0.456,0.699,1.178,0.982,0.82,0.105,0.35,0.529
0.455,0.699,1.178,0.982,0.82,0.105,0.35,0.529
0.455,0.699,1.178,0.982,0.819,0.105,0.35,0.529
0.455,0.699,1.178,0.982,0.819,0.105,0.349,0.528
0.455,0.699,1.178,0.981,0.819,0.105,0.349,0.528
0.455,0.699,1.177,0.981,0.819,0.105,0.349,0.528
0.455,0.699,1.177,0.981,0.819,0.104,0.349,0.528
0.455,0.699,1.177,0.981,0.819,0.105,0.349,0.528
0.454,0.699,1.177,0.981,0.819,0.105,0.349,0.528
0.455,0.699,1.177,0.98,0.819,0.105,0.349,0.528
0.454,0.698,1.176,0.98,0.818,0.104,0.349,0.527
0.454,0.698,1.176,0.98,0.818,0.104,0.349,0.527
0.454,0.698,1.176,0.98,0.818,0.104,0.349,0.527
0.454,0.698,1.175,0.98,0.818,0.105,0.349,0.527
0.454,0.698,1.175,0.98,0.818,0.104,0.349,0.527
0.454,0.698,1.175,0.979,0.818,0.104,0.349,0.527
0.454,0.698,1.175,0.979,0.817,0.104,0.349,0.527
0.454,0.698,1.175,0.979,0.817,0.104,0.349,0.527
0.453,0.697,1.174,0.979,0.817,0.104,0.349,0.527
0.453,0.697,1.174,0.979,0.817,0.104,0.349,0.527
0.453,0.697,1.174,0.979,0.817,0.104,0.349,0.526
0.453,0.697,1.174,0.979,0.817,0.104,0.349,0.526
0.453,0.697,1.174,0.978,0.817,0.104,0.349,0.526
0.453,0.697,1.173,0.978,0.816,0.104,0.349,0.526
0.452,0.697,1.173,0.978,0.816,0.104,0.349,0.526
0.452,0.697,1.173,0.978,0.816,0.104,0.349,0.526
0.452,0.697,1.173,0.978,0.816,0.104,0.349,0.526
0.452,0.697,1.173,0.978,0.816,0.104,0.349,0.526
0.452,0.697,1.172,0.977,0.816,0.104,0.348,0.525
0.452,0.696,1.172,0.977,0.816,0.104,0.348,0.525
0.452,0.696,1.172,0.977,0.816,0.104,0.348,0.525
0.452,0.696,1.172,0.977,0.815,0.104,0.349,0.525
0.452,0.696,1.171,0.977,0.815,0.104,0.348,0.525
0.451,0.696,1.171,0.977,0.815,0.104,0.349,0.525
0.451,0.696,1.171,0.976,0.815,0.104,0.348,0.525
0.451,0.696,1.171,0.976,0.815,0.104,0.348,0.525
0.451,0.696,1.17,0.976,0.815,0.104,0.348,0.525
0.451,0.695,1.17,0.976,0.814,0.104,0.348,0.524
0.451,0.695,1.17,0.976,0.814,0.104,0.348,0.524
0.451,0.695,1.17,0.976,0.814,0.104,0.348,0.524
0.45,0.695,1.17,0.975,0.814,0.104,0.348,0.524
0.45,0.695,1.17,0.975,0.814,0.104,0.348,0.524
0.45,0.695,1.169,0.975,0.813,0.104,0.348,0.524
0.45,0.695,1.169,0.975,0.814,0.104,0.348,0.524
0.45,0.695,1.169,0.975,0.813,0.104,0.348,0.524
0.45,0.695,1.169,0.975,0.813,0.104,0.348,0.523
0.45,0.695,1.168,0.975,0.813,0.104,0.348,0.523
0.45,0.695,1.168,0.975,0.813,0.104,0.348,0.523
0.449,0.694,1.168,0.974,0.813,0.104,0.348,0.523
0.449,0.694,1.168,0.974,0.813,0.104,0.348,0.523
0.449,0.694,1.167,0.974,0.812,0.104,0.348,0.523
0.449,0.694,1.167,0.974,0.812,0.104,0.348,0.523
0.449,0.694,1.167,0.974,0.812,0.104,0.348,0.523
0.449,0.694,1.167,0.973,0.812,0.104,0.348,0.523
0.449,0.694,1.167,0.973,0.812,0.104,0.348,0.522
0.449,0.694,1.167,0.973,0.812,0.104,0.348,0.522
0.449,0.694,1.166,0.973,0.812,0.104,0.347,0.522
0.449,0.693,1.166,0.973,0.811,0.104,0.347,0.522
0.448,0.693,1.166,0.973,0.811,0.104,0.347,0.522
0.448,0.693,1.166,0.973,0.811,0.103,0.347,0.522
0.448,0.693,1.165,0.972,0.811,0.104,0.347,0.521
0.448,0.693,1.165,0.972,0.811,0.103,0.347,0.522
0.448,0.693,1.165,0.972,0.811,0.104,0.347,0.521
0.448,0.693,1.165,0.972,0.811,0.104,0.347,0.521
0.448,0.693,1.165,0.972,0.81,0.104,0.347,0.521
0.448,0.692,1.164,0.972,0.81,0.103,0.347,0.521
0.447,0.692,1.164,0.971,0.81,0.103,0.347,0.521
0.447,0.692,1.164,0.971,0.81,0.103,0.347,0.521
0.447,0.692,1.164,0.971,0.81,0.103,0.347,0.521
0.447,0.692,1.164,0.971,0.81,0.103,0.347,0.521
0.447,0.692,1.163,0.971,0.81,0.103,0.347,0.52
0.447,0.692,1.163,0.971,0.809,0.103,0.347,0.52
0.447,0.692,1.163,0.97,0.809,0.103,0.347,0.52
0.447,0.692,1.163,0.97,0.809,0.103,0.347,0.52
0.447,0.692,1.162,0.97,0.809,0.103,0.347,0.52
0.446,0.692,1.162,0.97,0.809,0.103,0.347,0.52
0.446,0.691,1.162,0.97,0.809,0.103,0.347,0.52
0.446,0.691,1.162,0.97,0.809,0.103,0.347,0.52
0.446,0.691,1.162,0.969,0.809,0.103,0.347,0.52
0.446,0.691,1.161,0.97,0.808,0.103,0.347,0.519
0.446,0.691,1.161,0.969,0.808,0.103,0.347,0.519
0.446,0.691,1.161,0.969,0.808,0.103,0.346,0.519
0.446,0.691,1.161,0.969,0.808,0.103,0.347,0.519
0.446,0.691,1.161,0.969,0.808,0.103,0.346,0.519
0.445,0.69,1.16,0.969,0.808,0.103,0.347,0.519
0.445,0.69,1.16,0.968,0.808,0.103,0.346,0.519
0.445,0.69,1.16,0.968,0.808,0.103,0.346,0.519
0.445,0.69,1.16,0.968,0.807,0.103,0.346,0.518
0.445,0.69,1.16,0.968,0.807,0.103,0.346,0.518
0.445,0.69,1.159,0.968,0.807,0.103,0.346,0.518
0.445,0.69,1.159,0.968,0.807,0.103,0.346,0.518
0.444,0.69,1.159,0.968,0.807,0.103,0.346,0.518
0.444,0.69,1.159,0.967,0.807,0.103,0.346,0.518
0.444,0.69,1.159,0.967,0.807,0.103,0.346,0.518
0.444,0.69,1.158,0.967,0.806,0.103,0.346,0.518
0.444,0.689,1.158,0.967,0.806,0.103,0.346,0.517
0.444,0.689,1.158,0.967,0.806,0.103,0.346,0.517
0.444,0.689,1.158,0.967,0.806,0.103,0.346,0.517
0.444,0.689,1.158,0.966,0.806,0.103,0.346,0.517
0.444,0.689,1.157,0.966,0.806,0.103,0.346,0.517
0.443,0.689,1.157,0.966,0.806,0.103,0.346,0.517
0.443,0.689,1.157,0.966,0.806,0.103,0.346,0.517
0.443,0.689,1.157,0.966,0.805,0.103,0.346,0.517
0.443,0.689,1.156,0.966,0.805,0.103,0.346,0.517
0.443,0.688,1.156,0.966,0.805,0.103,0.346,0.517
0.443,0.688,1.156,0.965,0.805,0.103,0.346,0.517
0.443,0.688,1.156,0.965,0.805,0.103,0.346,0.516
0.443,0.688,1.156,0.965,0.805,0.103,0.346,0.516
0.443,0.688,1.155,0.965,0.805,0.103,0.346,0.516
0.443,0.688,1.155,0.965,0.805,0.103,0.346,0.516
0.442,0.688,1.155,0.965,0.804,0.103,0.346,0.516
0.442,0.688,1.155,0.964,0.804,0.103,0.345,0.516
0.442,0.688,1.154,0.964,0.804,0.103,0.346,0.516
0.442,0.687,1.154,0.964,0.804,0.103,0.345,0.516
0.442,0.687,1.154,0.964,0.804,0.102,0.345,0.515
0.442,0.687,1.154,0.964,0.804,0.103,0.345,0.515
0.442,0.687,1.154,0.964,0.804,0.103,0.345,0.515
0.442,0.687,1.154,0.963,0.804,0.102,0.345,0.515
0.442,0.687,1.153,0.963,0.803,0.102,0.345,0.515
0.441,0.687,1.153,0.963,0.803,0.103,0.345,0.515
0.441,0.687,1.153,0.963,0.803,0.103,0.345,0.515
0.441,0.687,1.153,0.963,0.803,0.102,0.345,0.515
0.441,0.686,1.153,0.963,0.803,0.102,0.345,0.514
0.441,0.686,1.153,0.963,0.803,0.102,0.345,0.514
0.441,0.686,1.152,0.963,0.803,0.103,0.345,0.514
0.441,0.686,1.152,0.962,0.802,0.102,0.345,0.514
0.441,0.686,1.152,0.962,0.803,0.102,0.345,0.514
0.44,0.686,1.152,0.962,0.802,0.102,0.345,0.514
0.44,0.686,1.151,0.962,0.802,0.102,0.345,0.514
0.44,0.686,1.151,0.961,0.802,0.102,0.345,0.514
0.44,0.686,1.151,0.961,0.802,0.102,0.345,0.514
0.44,0.685,1.151,0.961,0.802,0.102,0.345,0.514
0.44,0.685,1.151,0.961,0.802,0.102,0.345,0.514
0.44,0.685,1.15,0.961,0.802,0.102,0.345,0.513
0.44,0.685,1.15,0.961,0.802,0.102,0.344,0.513
0.44,0.685,1.15,0.961,0.801,0.102,0.345,0.513
0.44,0.685,1.15,0.961,0.801,0.102,0.345,0.513
0.439,0.685,1.149,0.96,0.801,0.102,0.345,0.513
0.439,0.685,1.149,0.96,0.801,0.102,0.345,0.513
0.439,0.684,1.149,0.96,0.801,0.102,0.344,0.513
0.439,0.684,1.149,0.96,0.801,0.102,0.345,0.513
0.439,0.684,1.149,0.959,0.8,0.102,0.344,0.512
0.439,0.684,1.148,0.959,0.8,0.102,0.344,0.512
0.439,0.684,1.148,0.959,0.8,0.102,0.344,0.512
0.439,0.684,1.148,0.959,0.8,0.102,0.344,0.512
0.439,0.684,1.148,0.959,0.8,0.102,0.344,0.512
0.439,0.684,1.148,0.959,0.8,0.102,0.344,0.512
0.438,0.684,1.148,0.959,0.8,0.102,0.344,0.512
0.438,0.684,1.147,0.958,0.8,0.102,0.344,0.512
0.438,0.683,1.147,0.958,0.799,0.102,0.344,0.511
0.438,0.683,1.147,0.958,0.799,0.102,0.344,0.512
0.438,0.683,1.147,0.958,0.799,0.102,0.344,0.512
0.438,0.683,1.147,0.958,0.799,0.102,0.344,0.511
0.438,0.683,1.146,0.958,0.799,0.102,0.344,0.511
0.438,0.683,1.146,0.958,0.799,0.102,0.344,0.511
0.437,0.683,1.146,0.957,0.799,0.102,0.344,0.511
0.437,0.683,1.146,0.957,0.799,0.102,0.344,0.511
0.437,0.683,1.145,0.957,0.798,0.102,0.344,0.511
0.437,0.683,1.145,0.957,0.798,0.102,0.344,0.511
0.437,0.682,1.145,0.957,0.798,0.102,0.344,0.511
0.437,0.682,1.145,0.957,0.798,0.102,0.344,0.51
0.437,0.682,1.145,0.957,0.798,0.102,0.344,0.51
0.437,0.682,1.145,0.956,0.798,0.102,0.344,0.51
0.437,0.682,1.144,0.956,0.798,0.102,0.344,0.51
0.437,0.682,1.144,0.956,0.798,0.102,0.343,0.51
0.436,0.682,1.144,0.956,0.797,0.102,0.343,0.51
0.436,0.682,1.144,0.956,0.797,0.102,0.344,0.51
0.436,0.682,1.143,0.956,0.797,0.102,0.344,0.51
0.436,0.682,1.143,0.955,0.797,0.102,0.343,0.51
0.436,0.681,1.143,0.955,0.797,0.102,0.343,0.51
0.436,0.681,1.143,0.955,0.797,0.102,0.343,0.509
0.436,0.681,1.143,0.955,0.797,0.102,0.343,0.509
0.436,0.681,1.143,0.955,0.797,0.102,0.343,0.509
0.436,0.681,1.142,0.955,0.796,0.102,0.343,0.509
0.435,0.681,1.142,0.955,0.796,0.102,0.343,0.509
0.435,0.681,1.142,0.954,0.796,0.102,0.343,0.509
0.435,0.681,1.142,0.954,0.796,0.102,0.343,0.509
0.435,0.681,1.142,0.954,0.796,0.102,0.343,0.509
0.435,0.681,1.142,0.954,0.796,0.102,0.343,0.509
0.435,0.681,1.141,0.954,0.796,0.102,0.343,0.509
0.435,0.68,1.141,0.954,0.796,0.102,0.343,0.508
0.435,0.68,1.141,0.953,0.795,0.102,0.343,0.508
0.434,0.68,1.141,0.953,0.795,0.102,0.343,0.508
0.434,0.68,1.14,0.953,0.795,0.102,0.343,0.508
0.434,0.68,1.14,0.953,0.795,0.102,0.343,0.508
0.434,0.68,1.14,0.953,0.795,0.102,0.343,0.508
0.434,0.68,1.14,0.953,0.795,0.101,0.343,0.508
0.434,0.68,1.139,0.953,0.795,0.101,0.343,0.508
0.434,0.68,1.139,0.953,0.795,0.101,0.343,0.508
0.434,0.68,1.139,0.952,0.795,0.101,0.343,0.508
0.434,0.679,1.139,0.952,0.794,0.101,0.343,0.508
0.434,0.679,1.139,0.952,0.794,0.101,0.343,0.507
0.434,0.679,1.138,0.952,0.794,0.101,0.343,0.507
0.433,0.679,1.138,0.952,0.794,0.101,0.343,0.507
0.433,0.679,1.138,0.952,0.794,0.101,0.343,0.507
0.433,0.679,1.138,0.951,0.794,0.101,0.343,0.507
0.433,0.679,1.138,0.951,0.794,0.101,0.342,0.507
0.433,0.679,1.138,0.951,0.793,0.101,0.342,0.507
0.433,0.679,1.137,0.951,0.793,0.101,0.342,0.507
0.433,0.679,1.137,0.951,0.793,0.101,0.342,0.507
0.433,0.678,1.137,0.951,0.793,0.101,0.342,0.506
0.433,0.678,1.137,0.951,0.793,0.101,0.342,0.506
0.432,0.678,1.137,0.951,0.793,0.101,0.342,0.506
0.432,0.678,1.136,0.95,0.793,0.101,0.342,0.506
0.432,0.678,1.136,0.95,0.793,0.101,0.342,0.506
0.432,0.678,1.136,0.95,0.793,0.101,0.342,0.506
0.432,0.678,1.136,0.95,0.793,0.101,0.342,0.506
0.432,0.678,1.136,0.95,0.792,0.101,0.342,0.506
0.432,0.678,1.135,0.95,0.792,0.101,0.342,0.506
0.432,0.678,1.135,0.949,0.792,0.101,0.342,0.506
0.432,0.677,1.135,0.949,0.792,0.101,0.342,0.506
0.431,0.677,1.135,0.949,0.792,0.101,0.342,0.505
0.431,0.677,1.135,0.949,0.792,0.101,0.342,0.505
0.431,0.677,1.134,0.949,0.792,0.101,0.342,0.505
0.431,0.677,1.134,0.949,0.791,0.101,0.342,0.505
0.431,0.677,1.134,0.949,0.791,0.101,0.342,0.505
0.431,0.677,1.134,0.948,0.791,0.101,0.342,0.505
0.431,0.677,1.134,0.948,0.791,0.101,0.342,0.505
0.431,0.677,1.134,0.948,0.791,0.101,0.342,0.505
0.431,0.677,1.133,0.948,0.791,0.101,0.342,0.505
0.431,0.677,1.133,0.948,0.791,0.101,0.342,0.505
0.431,0.677,1.133,0.948,0.791,0.101,0.342,0.504
0.43,0.677,1.133,0.948,0.791,0.101,0.342,0.504
0.43,0.676,1.133,0.948,0.79,0.101,0.342,0.504
0.43,0.676,1.132,0.947,0.79,0.101,0.341,0.504
0.43,0.676,1.132,0.947,0.79,0.101,0.342,0.504
0.43,0.676,1.132,0.947,0.79,0.101,0.341,0.504
0.43,0.676,1.132,0.947,0.79,0.101,0.341,0.504
0.43,0.676,1.132,0.947,0.79,0.101,0.341,0.504
0.43,0.676,1.131,0.947,0.79,0.101,0.341,0.504
0.43,0.676,1.131,0.947,0.79,0.101,0.341,0.504
0.43,0.676,1.131,0.947,0.789,0.101,0.341,0.503
0.43,0.676,1.131,0.946,0.789,0.101,0.341,0.503
0.429,0.676,1.131,0.946,0.789,0.101,0.341,0.503
0.429,0.676,1.131,0.946,0.789,0.101,0.341,0.503
0.429,0.675,1.13,0.946,0.789,0.101,0.341,0.503
0.429,0.675,1.13,0.946,0.789,0.101,0.341,0.503
0.429,0.675,1.13,0.946,0.789,0.101,0.341,0.503
0.429,0.675,1.13,0.945,0.789,0.101,0.341,0.503
0.429,0.675,1.13,0.945,0.789,0.101,0.341,0.503
0.429,0.675,1.129,0.945,0.788,0.101,0.341,0.503
0.429,0.675,1.129,0.945,0.788,0.101,0.341,0.503
0.428,0.675,1.129,0.945,0.788,0.101,0.341,0.502
0.428,0.675,1.129,0.945,0.788,0.101,0.341,0.502
0.428,0.675,1.129,0.945,0.788,0.101,0.341,0.502
0.428,0.675,1.128,0.945,0.788,0.101,0.341,0.502
0.428,0.674,1.128,0.944,0.788,0.101,0.341,0.502
0.428,0.674,1.128,0.944,0.788,0.101,0.341,0.502
0.428,0.674,1.128,0.944,0.787,0.101,0.341,0.502
0.428,0.674,1.128,0.944,0.787,0.101,0.341,0.502
0.428,0.674,1.127,0.944,0.787,0.101,0.341,0.502
0.428,0.674,1.127,0.944,0.787,0.101,0.34,0.502
0.428,0.674,1.127,0.944,0.787,0.101,0.341,0.501
0.428,0.674,1.127,0.944,0.787,0.101,0.34,0.501
0.427,0.674,1.127,0.944,0.787,0.101,0.34,0.501
0.427,0.674,1.127,0.943,0.787,0.101,0.34,0.501
0.427,0.674,1.126,0.943,0.786,0.101,0.34,0.501
0.427,0.674,1.126,0.943,0.786,0.101,0.34,0.501
0.427,0.673,1.126,0.943,0.786,0.101,0.34,0.501
0.427,0.673,1.126,0.943,0.786,0.101,0.34,0.501
0.427,0.673,1.126,0.943,0.786,0.1,0.34,0.501
0.427,0.673,1.125,0.943,0.786,0.101,0.34,0.501
0.427,0.673,1.125,0.942,0.786,0.1,0.34,0.501
0.427,0.673,1.125,0.942,0.786,0.101,0.34,0.5
0.426,0.673,1.125,0.942,0.786,0.1,0.34,0.5
0.426,0.673,1.125,0.942,0.786,0.1,0.34,0.501
0.426,0.673,1.124,0.942,0.785,0.1,0.34,0.5
0.426,0.673,1.124,0.942,0.785,0.1,0.34,0.5
0.426,0.673,1.124,0.942,0.785,0.101,0.34,0.5
0.426,0.673,1.124,0.942,0.785,0.1,0.34,0.5
0.426,0.673,1.124,0.942,0.785,0.1,0.34,0.5
0.426,0.673,1.124,0.941,0.785,0.1,0.34,0.5
0.426,0.672,1.123,0.942,0.785,0.1,0.34,0.5
0.426,0.672,1.123,0.941,0.785,0.1,0.34,0.5
0.426,0.672,1.123,0.941,0.784,0.1,0.34,0.499
0.425,0.672,1.123,0.941,0.784,0.1,0.34,0.499
0.425,0.672,1.123,0.941,0.784,0.1,0.34,0.499
0.425,0.672,1.122,0.941,0.784,0.1,0.34,0.499
0.425,0.672,1.122,0.941,0.784,0.1,0.34,0.499
0.425,0.672,1.122,0.941,0.784,0.1,0.34,0.499
0.425,0.672,1.122,0.94,0.784,0.1,0.34,0.499
0.425,0.672,1.122,0.94,0.784,0.1,0.34,0.499
0.425,0.672,1.121,0.94,0.784,0.1,0.34,0.499
0.425,0.672,1.121,0.94,0.784,0.1,0.34,0.499
0.424,0.671,1.121,0.94,0.783,0.1,0.339,0.499
0.424,0.672,1.121,0.94,0.783,0.1,0.34,0.498
0.424,0.671,1.121,0.94,0.783,0.1,0.339,0.498
0.424,0.671,1.121,0.94,0.783,0.1,0.339,0.498
0.424,0.671,1.12,0.939,0.783,0.1,0.339,0.498
0.424,0.671,1.12,0.939,0.783,0.1,0.339,0.498
0.424,0.671,1.12,0.939,0.783,0.1,0.339,0.498
0.424,0.671,1.12,0.939,0.783,0.1,0.339,0.498
0.424,0.671,1.12,0.939,0.783,0.1,0.339,0.498
0.424,0.671,1.12,0.939,0.782,0.1,0.339,0.498
0.424,0.671,1.119,0.939,0.782,0.1,0.339,0.498
0.424,0.671,1.119,0.939,0.782,0.1,0.339,0.498
0.423,0.671,1.119,0.939,0.782,0.1,0.339,0.498
0.423,0.671,1.119,0.938,0.782,0.1,0.339,0.497
0.423,0.67,1.119,0.938,0.782,0.1,0.339,0.497
0.423,0.671,1.118,0.938,0.782,0.1,0.339,0.497
0.423,0.67,1.118,0.938,0.782,0.1,0.339,0.497
0.423,0.67,1.118,0.938,0.782,0.1,0.339,0.497
0.423,0.67,1.118,0.938,0.781,0.1,0.339,0.497
0.423,0.67,1.118,0.938,0.781,0.1,0.339,0.497
0.423,0.67,1.118,0.938,0.781,0.1,0.339,0.497
0.423,0.67,1.118,0.938,0.781,0.1,0.339,0.497
0.422,0.67,1.117,0.937,0.781,0.1,0.339,0.497
0.422,0.67,1.117,0.937,0.781,0.1,0.339,0.497
0.422,0.67,1.117,0.937,0.781,0.1,0.339,0.496
0.422,0.67,1.117,0.937,0.781,0.1,0.338,0.496
0.422,0.67,1.117,0.937,0.781,0.1,0.339,0.496
0.422,0.67,1.116,0.937,0.78,0.1,0.338,0.496
0.422,0.67,1.116,0.937,0.78,0.1,0.339,0.496
0.422,0.669,1.116,0.937,0.78,0.1,0.338,0.496
0.422,0.669,1.116,0.936,0.78,0.1,0.338,0.496
0.422,0.669,1.116,0.936,0.78,0.1,0.339,0.496
0.422,0.669,1.115,0.936,0.78,0.1,0.338,0.496
0.421,0.669,1.115,0.936,0.78,0.1,0.338,0.496
0.421,0.669,1.115,0.936,0.78,0.1,0.338,0.495
0.421,0.669,1.115,0.936,0.78,0.1,0.338,0.496
0.421,0.669,1.115,0.936,0.78,0.1,0.338,0.495
0.421,0.669,1.115,0.936,0.779,0.1,0.338,0.495
0.421,0.669,1.114,0.936,0.779,0.1,0.338,0.495
0.421,0.669,1.114,0.936,0.779,0.1,0.338,0.495
0.421,0.669,1.114,0.935,0.779,0.1,0.338,0.495
0.421,0.669,1.114,0.935,0.779,0.1,0.338,0.495
0.421,0.669,1.114,0.935,0.779,0.1,0.338,0.495
0.421,0.669,1.113,0.935,0.779,0.1,0.338,0.495
0.42,0.668,1.113,0.935,0.779,0.1,0.338,0.495
0.42,0.668,1.113,0.935,0.779,0.1,0.338,0.495
0.42,0.668,1.113,0.935,0.779,0.1,0.338,0.495
0.42,0.668,1.113,0.935,0.778,0.1,0.338,0.494
0.42,0.668,1.113,0.935,0.778,0.1,0.338,0.494
0.42,0.668,1.112,0.935,0.778,0.1,0.338,0.494
0.42,0.668,1.112,0.934,0.778,0.1,0.338,0.494
0.42,0.668,1.112,0.934,0.778,0.1,0.338,0.494
0.42,0.668,1.112,0.934,0.778,0.1,0.338,0.494
0.42,0.668,1.112,0.934,0.778,0.099,0.338,0.494
0.42,0.668,1.111,0.934,0.778,0.1,0.338,0.494
0.42,0.668,1.111,0.934,0.778,0.1,0.338,0.494
0.419,0.668,1.111,0.934,0.778,0.1,0.338,0.494
0.419,0.668,1.111,0.934,0.777,0.099,0.338,0.494
0.419,0.668,1.111,0.933,0.777,0.099,0.337,0.493
0.419,0.667,1.111,0.933,0.777,0.099,0.337,0.493
0.419,0.667,1.11,0.933,0.777,0.099,0.337,0.493
0.419,0.667,1.11,0.933,0.777,0.099,0.337,0.493
0.419,0.667,1.11,0.933,0.777,0.099,0.338,0.493
0.419,0.667,1.11,0.933,0.777,0.1,0.337,0.493
0.419,0.667,1.11,0.933,0.777,0.099,0.337,0.493
0.419,0.667,1.11,0.933,0.777,0.099,0.337,0.493
0.419,0.667,1.109,0.933,0.776,0.099,0.337,0.493
0.419,0.667,1.109,0.932,0.776,0.099,0.337,0.493
0.418,0.667,1.109,0.932,0.776,0.099,0.337,0.493
0.418,0.667,1.109,0.932,0.776,0.099,0.337,0.493
0.418,0.667,1.109,0.932,0.776,0.099,0.337,0.493
0.418,0.667,1.109,0.932,0.776,0.099,0.337,0.492
0.418,0.667,1.108,0.932,0.776,0.099,0.337,0.492
0.418,0.666,1.108,0.932,0.776,0.099,0.337,0.492
0.418,0.666,1.108,0.932,0.776,0.099,0.337,0.492
0.418,0.666,1.108,0.931,0.776,0.099,0.337,0.492
0.418,0.666,1.108,0.931,0.775,0.099,0.337,0.492
0.418,0.666,1.107,0.931,0.775,0.099,0.337,0.492
0.418,0.666,1.107,0.931,0.775,0.099,0.337,0.492
0.418,0.666,1.107,0.931,0.775,0.099,0.337,0.492
0.417,0.666,1.107,0.931,0.775,0.099,0.337,0.492
0.417,0.666,1.107,0.931,0.775,0.099,0.337,0.492
0.417,0.666,1.107,0.931,0.775,0.099,0.337,0.491
0.417,0.666,1.106,0.931,0.775,0.099,0.337,0.491
0.417,0.666,1.106,0.931,0.775,0.099,0.337,0.491
0.417,0.666,1.106,0.931,0.775,0.099,0.337,0.491
0.417,0.665,1.106,0.93,0.775,0.099,0.337,0.491
0.417,0.666,1.106,0.93,0.774,0.099,0.336,0.491
0.417,0.666,1.106,0.93,0.774,0.099,0.336,0.491
0.417,0.665,1.105,0.93,0.774,0.099,0.336,0.491
0.416,0.665,1.105,0.93,0.774,0.099,0.336,0.491
0.416,0.665,1.105,0.93,0.774,0.099,0.336,0.491
0.416,0.665,1.105,0.93,0.774,0.099,0.336,0.491
0.416,0.665,1.105,0.93,0.774,0.099,0.336,0.491
0.416,0.665,1.105,0.929,0.774,0.099,0.336,0.491
0.416,0.665,1.104,0.929,0.774,0.099,0.336,0.491
0.416,0.665,1.104,0.929,0.774,0.099,0.336,0.49
0.416,0.665,1.104,0.929,0.773,0.099,0.336,0.49
0.416,0.665,1.104,0.929,0.773,0.099,0.336,0.49
0.416,0.665,1.104,0.929,0.773,0.099,0.336,0.49
0.416,0.665,1.103,0.929,0.773,0.099,0.336,0.49
0.416,0.665,1.103,0.929,0.773,0.099,0.336,0.49
0.415,0.665,1.103,0.929,0.773,0.099,0.336,0.49
0.415,0.665,1.103,0.929,0.773,0.099,0.336,0.49
0.415,0.664,1.103,0.929,0.773,0.099,0.336,0.49
0.415,0.664,1.103,0.928,0.773,0.099,0.336,0.49
0.415,0.664,1.103,0.928,0.773,0.099,0.336,0.49
0.415,0.664,1.102,0.928,0.773,0.099,0.336,0.489
0.415,0.664,1.102,0.928,0.772,0.099,0.336,0.489
0.415,0.664,1.102,0.928,0.772,0.099,0.336,0.489
0.415,0.664,1.102,0.928,0.772,0.099,0.336,0.489
0.415,0.664,1.102,0.928,0.772,0.099,0.336,0.489
0.415,0.664,1.102,0.928,0.772,0.099,0.336,0.489
0.415,0.664,1.101,0.928,0.772,0.099,0.336,0.489
0.414,0.664,1.101,0.928,0.772,0.099,0.336,0.489
0.414,0.664,1.101,0.927,0.772,0.099,0.335,0.489
0.415,0.664,1.101,0.927,0.772,0.099,0.336,0.489
0.414,0.664,1.101,0.927,0.772,0.099,0.335,0.489
0.414,0.663,1.101,0.927,0.771,0.099,0.336,0.489
0.414,0.664,1.1,0.927,0.771,0.099,0.336,0.489
0.414,0.663,1.1,0.927,0.771,0.099,0.335,0.488
0.414,0.663,1.1,0.927,0.771,0.099,0.335,0.488
0.414,0.663,1.1,0.927,0.771,0.099,0.335,0.488
0.414,0.663,1.1,0.927,0.771,0.099,0.335,0.488
