S1_D0801,S2_D0801,S3_D0801,S4_D0801,S5_D0801,S6_D0801,S7_D0801,S8_D0801
0.174,0.81,0.433,0.624,0.668,0.089,0.188,0.502
0.175,0.82,0.434,0.631,0.674,0.09,0.188,0.507
0.175,0.83,0.435,0.638,0.68,0.09,0.189,0.511
0.176,0.839,0.437,0.643,0.686,0.091,0.189,0.516
0.176,0.848,0.438,0.65,0.692,0.092,0.189,0.521
0.177,0.857,0.439,0.657,0.697,0.092,0.19,0.525
0.177,0.865,0.44,0.663,0.702,0.093,0.19,0.53
0.177,0.873,0.442,0.669,0.708,0.094,0.19,0.534
0.178,0.881,0.443,0.675,0.713,0.095,0.191,0.539
0.178,0.889,0.444,0.681,0.718,0.095,0.191,0.543
0.179,0.897,0.446,0.686,0.723,0.096,0.192,0.547
0.179,0.904,0.447,0.692,0.728,0.097,0.192,0.551
0.18,0.911,0.448,0.697,0.733,0.097,0.192,0.555
0.18,0.917,0.449,0.702,0.738,0.098,0.192,0.559
0.181,0.924,0.45,0.707,0.743,0.098,0.193,0.563
0.181,0.93,0.452,0.712,0.748,0.099,0.193,0.567
0.182,0.937,0.453,0.716,0.752,0.1,0.194,0.571
0.182,0.943,0.454,0.721,0.757,0.1,0.194,0.575
0.182,0.949,0.455,0.726,0.762,0.101,0.194,0.579
0.183,0.954,0.456,0.73,0.766,0.102,0.195,0.582
0.183,0.96,0.457,0.734,0.771,0.102,0.195,0.586
0.184,0.965,0.459,0.739,0.775,0.103,0.195,0.59
0.184,0.971,0.46,0.743,0.779,0.104,0.196,0.593
0.185,0.976,0.461,0.747,0.784,0.104,0.196,0.596
0.185,0.98,0.462,0.751,0.788,0.105,0.196,0.599
0.185,0.984,0.463,0.755,0.792,0.105,0.197,0.602
0.186,0.988,0.464,0.759,0.796,0.106,0.197,0.605
0.186,0.991,0.465,0.763,0.8,0.107,0.197,0.608
0.187,0.995,0.467,0.767,0.804,0.107,0.198,0.611
0.187,0.998,0.468,0.77,0.808,0.108,0.198,0.614
0.188,1.001,0.469,0.774,0.812,0.109,0.198,0.617
0.188,1.004,0.47,0.778,0.816,0.109,0.199,0.619
0.188,1.007,0.471,0.781,0.82,0.11,0.199,0.622
0.189,1.01,0.472,0.784,0.823,0.11,0.199,0.625
0.189,1.013,0.473,0.788,0.827,0.111,0.2,0.627
0.19,1.016,0.474,0.791,0.831,0.112,0.2,0.629
0.19,1.019,0.475,0.794,0.834,0.112,0.2,0.632
0.19,1.022,0.476,0.797,0.838,0.113,0.201,0.634
0.191,1.025,0.477,0.801,0.841,0.113,0.201,0.636
0.192,1.028,0.478,0.803,0.845,0.114,0.201,0.638
0.192,1.031,0.479,0.806,0.848,0.115,0.201,0.64
0.192,1.034,0.481,0.809,0.851,0.115,0.202,0.642
0.193,1.037,0.481,0.812,0.854,0.116,0.202,0.644
0.193,1.039,0.482,0.815,0.858,0.116,0.202,0.646
0.193,1.042,0.483,0.818,0.861,0.117,0.203,0.647
0.194,1.045,0.485,0.82,0.864,0.118,0.203,0.649
0.194,1.047,0.485,0.823,0.866,0.118,0.203,0.65
0.195,1.048,0.487,0.825,0.869,0.119,0.203,0.652
0.195,1.05,0.488,0.828,0.872,0.119,0.204,0.653
0.196,1.051,0.489,0.83,0.875,0.12,0.204,0.654
0.196,1.052,0.49,0.833,0.878,0.121,0.204,0.655
0.196,1.053,0.491,0.835,0.881,0.121,0.205,0.656
0.197,1.053,0.492,0.837,0.883,0.122,0.205,0.657
0.197,1.054,0.492,0.84,0.886,0.122,0.205,0.658
0.197,1.054,0.494,0.842,0.889,0.123,0.205,0.659
0.198,1.054,0.494,0.844,0.891,0.124,0.206,0.659
0.198,1.055,0.495,0.846,0.894,0.124,0.206,0.66
0.199,1.055,0.496,0.848,0.896,0.125,0.206,0.66
0.199,1.054,0.497,0.85,0.899,0.125,0.207,0.661
0.199,1.054,0.498,0.852,0.901,0.126,0.207,0.662
0.2,1.054,0.499,0.854,0.904,0.127,0.207,0.663
0.2,1.054,0.5,0.851,0.906,0.127,0.207,0.664
0.201,1.056,0.501,0.846,0.909,0.128,0.207,0.666
0.201,1.06,0.502,0.846,0.911,0.128,0.208,0.67
0.201,1.066,0.503,0.849,0.914,0.129,0.208,0.674
0.201,1.073,0.504,0.852,0.918,0.129,0.208,0.68
0.202,1.083,0.505,0.858,0.923,0.13,0.208,0.687
0.202,1.092,0.506,0.861,0.927,0.13,0.208,0.693
0.202,1.102,0.507,0.864,0.932,0.131,0.208,0.699
