S1_A06,S2_A06,S3_A06,S4_A06,S5_A06,S6_A06,S7_A06,S8_A06
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.883
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.883
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.822,0.289,0.655,1.882
0.534,1.765,0.331,1.663,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.663,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.823,0.289,0.655,1.883
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.663,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.663,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.883
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.883
0.534,1.765,0.331,1.663,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.883
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.883
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.823,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.824,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.825,0.289,0.655,1.882
0.534,1.764,0.331,1.662,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.825,0.289,0.655,1.882
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.765,0.331,1.662,1.825,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.824,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.826,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.826,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.826,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.825,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.826,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.826,0.289,0.655,1.88
0.534,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.534,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.534,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.533,1.763,0.33,1.66,1.825,0.289,0.655,1.88
0.534,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.533,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.533,1.763,0.33,1.66,1.825,0.289,0.655,1.88
0.533,1.764,0.331,1.66,1.825,0.289,0.655,1.88
0.533,1.763,0.331,1.66,1.825,0.289,0.655,1.88
0.533,1.763,0.331,1.66,1.825,0.289,0.655,1.88
0.533,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.533,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.533,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.533,1.764,0.33,1.66,1.825,0.289,0.655,1.88
0.534,1.764,0.33,1.661,1.826,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.826,0.289,0.655,1.881
0.534,1.764,0.331,1.661,1.826,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.826,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.766,0.331,1.662,1.828,0.289,0.655,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.766,0.331,1.662,1.828,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.764,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.66,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.66,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.66,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.66,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.827,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.662,1.828,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.29,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.655,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.829,0.289,0.656,1.881
0.534,1.766,0.331,1.661,1.829,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.33,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.33,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.33,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.33,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.829,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.829,0.289,0.656,1.882
0.534,1.766,0.33,1.661,1.829,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.828,0.289,0.656,1.882
0.534,1.766,0.331,1.661,1.829,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.656,1.882
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.829,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.331,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.66,1.828,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.656,1.881
0.534,1.765,0.331,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.656,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.656,1.881
0.534,1.765,0.331,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.331,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.655,1.881
0.534,1.765,0.33,1.661,1.829,0.289,0.656,1.881
0.534,1.765,0.331,1.661,1.829,0.289,0.655,1.881
