S1_A10,S2_A10,S3_A10,S4_A10,S5_A10,S6_A10,S7_A10,S8_A10
0.523,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.759,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.906,0.341,1.758,2.095,0.303,0.657,1.992
0.524,1.906,0.341,1.758,2.096,0.303,0.657,1.992
0.524,1.906,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.906,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.906,0.341,1.758,2.096,0.303,0.657,1.991
0.524,1.906,0.341,1.758,2.096,0.303,0.657,1.991
0.524,1.906,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.905,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.905,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.905,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.905,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.905,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.905,0.341,1.758,2.095,0.303,0.657,1.99
0.524,1.905,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.905,0.341,1.757,2.095,0.303,0.657,1.991
0.525,1.905,0.341,1.758,2.095,0.303,0.657,1.991
0.524,1.905,0.341,1.757,2.095,0.303,0.657,1.99
0.524,1.905,0.34,1.757,2.095,0.303,0.657,1.99
0.525,1.905,0.341,1.757,2.095,0.303,0.657,1.99
0.524,1.904,0.341,1.757,2.095,0.303,0.657,1.99
0.524,1.905,0.341,1.757,2.095,0.303,0.657,1.99
0.525,1.905,0.341,1.757,2.095,0.303,0.657,1.99
0.524,1.905,0.341,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.095,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.341,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.989
0.525,1.904,0.341,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.99
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.989
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.989
0.525,1.904,0.34,1.757,2.094,0.303,0.657,1.989
0.525,1.904,0.34,1.757,2.094,0.302,0.657,1.989
0.525,1.904,0.34,1.756,2.094,0.303,0.657,1.989
0.525,1.903,0.34,1.756,2.094,0.303,0.657,1.989
0.525,1.903,0.34,1.756,2.094,0.302,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.302,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.989
0.525,1.903,0.34,1.756,2.094,0.303,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.302,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.302,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.302,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.989
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.302,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.302,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.903,0.34,1.755,2.093,0.302,0.657,1.988
0.525,1.902,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.903,0.34,1.756,2.093,0.303,0.657,1.988
0.525,1.902,0.34,1.755,2.093,0.302,0.657,1.988
0.525,1.902,0.34,1.755,2.092,0.303,0.657,1.988
0.525,1.902,0.34,1.755,2.092,0.303,0.657,1.988
0.525,1.902,0.34,1.755,2.092,0.303,0.657,1.988
0.525,1.902,0.34,1.755,2.092,0.303,0.657,1.987
0.525,1.902,0.34,1.755,2.092,0.302,0.657,1.988
0.525,1.902,0.34,1.755,2.092,0.303,0.657,1.987
0.525,1.902,0.34,1.755,2.092,0.303,0.657,1.987
0.525,1.902,0.34,1.755,2.092,0.303,0.657,1.987
0.525,1.902,0.34,1.755,2.092,0.303,0.658,1.989
0.524,1.9,0.34,1.754,2.091,0.302,0.657,1.987
0.524,1.897,0.339,1.75,2.086,0.302,0.656,1.982
0.525,1.9,0.34,1.752,2.088,0.302,0.656,1.982
0.526,1.904,0.341,1.757,2.094,0.303,0.658,1.988
0.526,1.904,0.34,1.757,2.095,0.303,0.658,1.99
0.525,1.903,0.34,1.756,2.093,0.303,0.658,1.989
0.524,1.9,0.34,1.753,2.091,0.302,0.657,1.987
0.524,1.896,0.339,1.75,2.086,0.302,0.656,1.983
0.525,1.9,0.34,1.752,2.088,0.302,0.656,1.982
0.526,1.905,0.341,1.757,2.094,0.303,0.658,1.987
0.526,1.905,0.34,1.757,2.095,0.303,0.658,1.99
0.526,1.903,0.34,1.756,2.093,0.303,0.658,1.989
0.525,1.9,0.34,1.753,2.091,0.302,0.657,1.987
0.524,1.897,0.339,1.75,2.086,0.302,0.656,1.983
0.525,1.899,0.339,1.751,2.087,0.302,0.656,1.982
0.526,1.905,0.34,1.756,2.093,0.303,0.658,1.987
0.526,1.904,0.34,1.757,2.095,0.303,0.658,1.99
0.526,1.903,0.34,1.756,2.093,0.303,0.658,1.988
0.525,1.9,0.34,1.753,2.09,0.302,0.657,1.986
0.524,1.896,0.339,1.75,2.086,0.302,0.656,1.982
0.525,1.899,0.339,1.751,2.087,0.302,0.656,1.981
0.526,1.904,0.34,1.756,2.093,0.302,0.657,1.986
0.526,1.904,0.341,1.757,2.094,0.303,0.658,1.99
0.526,1.903,0.34,1.755,2.093,0.303,0.658,1.988
0.525,1.9,0.34,1.753,2.09,0.302,0.657,1.986
0.524,1.896,0.339,1.75,2.085,0.302,0.656,1.982
0.525,1.899,0.339,1.751,2.086,0.302,0.656,1.981
0.526,1.904,0.34,1.755,2.092,0.302,0.657,1.986
0.526,1.904,0.34,1.757,2.094,0.303,0.659,1.989
0.526,1.903,0.34,1.755,2.092,0.303,0.658,1.987
0.525,1.9,0.34,1.753,2.09,0.302,0.657,1.986
0.524,1.896,0.339,1.749,2.085,0.302,0.656,1.982
0.525,1.898,0.34,1.75,2.085,0.302,0.656,1.98
0.526,1.903,0.341,1.755,2.091,0.302,0.658,1.985
0.526,1.904,0.34,1.756,2.094,0.303,0.658,1.989
0.526,1.902,0.34,1.755,2.092,0.303,0.658,1.987
0.525,1.899,0.34,1.753,2.09,0.302,0.657,1.985
0.524,1.896,0.339,1.749,2.085,0.302,0.656,1.982
0.525,1.898,0.339,1.749,2.085,0.302,0.656,1.98
0.526,1.903,0.34,1.755,2.091,0.302,0.657,1.984
0.526,1.903,0.34,1.756,2.093,0.303,0.658,1.988
0.526,1.902,0.34,1.755,2.092,0.303,0.658,1.987
0.525,1.9,0.34,1.753,2.09,0.302,0.658,1.985
0.524,1.896,0.339,1.749,2.085,0.302,0.656,1.981
0.525,1.897,0.339,1.749,2.085,0.301,0.655,1.979
0.526,1.903,0.34,1.754,2.09,0.302,0.657,1.984
0.526,1.903,0.34,1.756,2.093,0.303,0.658,1.988
0.526,1.902,0.34,1.754,2.091,0.302,0.658,1.987
0.525,1.9,0.339,1.753,2.089,0.302,0.657,1.985
0.524,1.895,0.339,1.749,2.085,0.302,0.656,1.981
0.525,1.897,0.339,1.749,2.084,0.302,0.656,1.979
0.526,1.902,0.34,1.754,2.09,0.302,0.657,1.984
0.526,1.903,0.34,1.756,2.093,0.303,0.659,1.988
0.526,1.902,0.34,1.754,2.091,0.303,0.658,1.987
0.525,1.9,0.34,1.753,2.089,0.302,0.658,1.985
0.524,1.895,0.339,1.749,2.085,0.302,0.656,1.981
0.525,1.897,0.339,1.749,2.084,0.301,0.656,1.979
0.526,1.902,0.34,1.754,2.09,0.302,0.657,1.983
0.527,1.903,0.34,1.755,2.093,0.303,0.659,1.987
0.526,1.901,0.34,1.754,2.091,0.303,0.658,1.987
0.526,1.9,0.34,1.753,2.089,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.658,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.658,1.984
0.526,1.901,0.34,1.752,2.088,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.658,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.984
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.983
0.526,1.9,0.34,1.752,2.089,0.302,0.658,1.984
0.526,1.9,0.34,1.752,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.752,2.089,0.302,0.657,1.983
0.526,1.9,0.34,1.752,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.752,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.752,2.088,0.302,0.658,1.983
0.526,1.9,0.34,1.752,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.752,2.088,0.302,0.658,1.983
0.526,1.9,0.34,1.752,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.751,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.751,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.751,2.088,0.302,0.658,1.983
0.526,1.9,0.34,1.751,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.751,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.751,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.751,2.088,0.302,0.657,1.983
0.526,1.9,0.34,1.751,2.088,0.302,0.657,1.982
0.526,1.9,0.34,1.751,2.088,0.302,0.658,1.982
0.526,1.9,0.34,1.751,2.088,0.302,0.658,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.657,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.658,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.657,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.658,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.657,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.657,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.658,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.658,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.658,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.657,1.982
0.526,1.899,0.34,1.751,2.087,0.302,0.657,1.982
0.526,1.899,0.34,1.75,2.087,0.302,0.658,1.981
0.526,1.899,0.34,1.75,2.087,0.302,0.657,1.981
0.526,1.899,0.34,1.75,2.087,0.302,0.658,1.981
0.526,1.899,0.34,1.75,2.087,0.302,0.657,1.981
0.526,1.899,0.34,1.75,2.086,0.302,0.657,1.981
0.526,1.899,0.34,1.75,2.087,0.302,0.657,1.981
0.526,1.899,0.339,1.75,2.087,0.302,0.657,1.981
0.526,1.898,0.339,1.75,2.087,0.302,0.657,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.657,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.657,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.658,1.981
0.526,1.898,0.339,1.75,2.087,0.302,0.658,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.657,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.657,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.657,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.657,1.981
0.526,1.898,0.34,1.75,2.086,0.302,0.657,1.981
0.527,1.898,0.339,1.75,2.086,0.302,0.657,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.658,1.981
0.526,1.898,0.339,1.75,2.086,0.302,0.658,1.981
0.526,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.898,0.339,1.75,2.086,0.302,0.658,1.98
0.526,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.898,0.339,1.75,2.086,0.302,0.658,1.98
0.526,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.897,0.339,1.749,2.086,0.302,0.657,1.98
0.526,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.897,0.339,1.749,2.086,0.302,0.658,1.98
0.527,1.898,0.339,1.749,2.085,0.302,0.658,1.98
0.527,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.527,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.897,0.339,1.749,2.085,0.302,0.657,1.98
0.526,1.898,0.339,1.749,2.085,0.302,0.658,1.98
0.527,1.898,0.339,1.749,2.086,0.302,0.658,1.98
0.526,1.897,0.339,1.749,2.085,0.302,0.658,1.98
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.98
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.98
0.527,1.897,0.339,1.749,2.086,0.302,0.658,1.979
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.749,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.897,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.896,0.339,1.748,2.085,0.302,0.658,1.979
0.527,1.896,0.339,1.748,2.085,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.085,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.085,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.085,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.748,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.978
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.301,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.083,0.302,0.658,1.977
0.527,1.895,0.339,1.747,2.083,0.302,0.658,1.977
0.527,1.896,0.339,1.747,2.084,0.302,0.658,1.977
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.977
0.527,1.896,0.339,1.746,2.083,0.302,0.658,1.977
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.977
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.977
0.527,1.895,0.339,1.747,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.747,2.083,0.302,0.658,1.977
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.977
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.338,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.528,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.528,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.527,1.895,0.339,1.746,2.082,0.301,0.658,1.976
0.528,1.895,0.339,1.745,2.082,0.302,0.658,1.975
0.527,1.895,0.338,1.745,2.082,0.302,0.658,1.975
0.528,1.895,0.339,1.745,2.082,0.302,0.658,1.976
0.528,1.895,0.339,1.745,2.082,0.301,0.658,1.975
0.528,1.895,0.339,1.745,2.083,0.302,0.658,1.975
0.528,1.894,0.339,1.745,2.082,0.302,0.658,1.975
0.528,1.894,0.339,1.745,2.082,0.302,0.658,1.975
0.528,1.895,0.338,1.745,2.082,0.302,0.658,1.975
0.528,1.895,0.339,1.745,2.082,0.302,0.658,1.975
0.528,1.895,0.338,1.745,2.082,0.302,0.658,1.975
0.528,1.894,0.338,1.745,2.082,0.302,0.658,1.975
0.528,1.895,0.339,1.745,2.082,0.302,0.658,1.975
0.528,1.894,0.338,1.745,2.082,0.302,0.658,1.975
0.528,1.894,0.338,1.745,2.082,0.302,0.658,1.975
0.528,1.894,0.339,1.745,2.082,0.302,0.658,1.975
0.528,1.895,0.338,1.745,2.083,0.302,0.658,1.976
0.527,1.892,0.338,1.743,2.08,0.301,0.658,1.974
0.527,1.892,0.338,1.742,2.079,0.301,0.657,1.972
0.528,1.895,0.338,1.745,2.082,0.302,0.658,1.973
0.528,1.896,0.339,1.746,2.084,0.302,0.659,1.977
0.528,1.895,0.339,1.746,2.083,0.302,0.658,1.976
0.528,1.894,0.338,1.745,2.082,0.302,0.658,1.975
0.527,1.892,0.338,1.743,2.08,0.301,0.658,1.974
0.527,1.891,0.338,1.742,2.079,0.301,0.657,1.971
0.528,1.894,0.338,1.745,2.081,0.302,0.658,1.973
0.528,1.896,0.339,1.746,2.084,0.302,0.659,1.976
0.528,1.895,0.338,1.746,2.083,0.302,0.658,1.976
0.528,1.894,0.338,1.745,2.082,0.302,0.658,1.975
0.527,1.892,0.338,1.743,2.08,0.301,0.658,1.974
0.527,1.891,0.338,1.742,2.078,0.301,0.657,1.971
0.528,1.894,0.338,1.744,2.081,0.301,0.658,1.973
0.528,1.895,0.339,1.746,2.084,0.302,0.659,1.976
0.528,1.894,0.338,1.745,2.083,0.302,0.658,1.976
0.528,1.894,0.338,1.745,2.082,0.302,0.658,1.975
0.527,1.891,0.338,1.743,2.08,0.301,0.658,1.973
0.527,1.891,0.338,1.741,2.078,0.301,0.657,1.971
0.528,1.894,0.338,1.744,2.081,0.301,0.658,1.972
0.528,1.895,0.339,1.746,2.083,0.302,0.659,1.975
0.528,1.894,0.338,1.745,2.083,0.302,0.659,1.975
0.528,1.894,0.338,1.744,2.082,0.302,0.658,1.974
0.527,1.891,0.338,1.742,2.08,0.301,0.658,1.973
0.527,1.891,0.338,1.741,2.078,0.301,0.657,1.971
0.528,1.893,0.338,1.743,2.081,0.301,0.658,1.972
0.528,1.895,0.339,1.745,2.083,0.302,0.659,1.975
0.528,1.894,0.338,1.745,2.082,0.302,0.659,1.975
0.528,1.893,0.338,1.744,2.082,0.302,0.658,1.974
0.527,1.891,0.338,1.742,2.08,0.301,0.658,1.973
0.527,1.89,0.338,1.741,2.078,0.301,0.657,1.971
0.528,1.893,0.338,1.743,2.08,0.301,0.658,1.972
0.528,1.895,0.339,1.745,2.083,0.302,0.659,1.975
0.528,1.894,0.338,1.745,2.083,0.301,0.658,1.975
0.528,1.893,0.338,1.744,2.082,0.302,0.658,1.974
0.527,1.891,0.338,1.742,2.08,0.301,0.658,1.973
0.527,1.89,0.338,1.741,2.078,0.301,0.657,1.97
0.528,1.893,0.338,1.743,2.08,0.301,0.658,1.971
0.528,1.894,0.338,1.745,2.083,0.302,0.659,1.974
0.528,1.894,0.338,1.744,2.082,0.302,0.659,1.974
0.528,1.893,0.338,1.744,2.082,0.301,0.658,1.974
0.527,1.891,0.338,1.742,2.08,0.301,0.658,1.972
0.527,1.89,0.338,1.74,2.078,0.301,0.657,1.97
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.971
0.529,1.894,0.339,1.745,2.083,0.302,0.659,1.974
0.528,1.893,0.338,1.744,2.082,0.302,0.659,1.974
0.528,1.893,0.338,1.743,2.081,0.301,0.658,1.973
0.527,1.891,0.338,1.741,2.08,0.301,0.658,1.972
0.527,1.889,0.338,1.74,2.078,0.301,0.657,1.97
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.97
0.529,1.894,0.338,1.744,2.082,0.302,0.659,1.973
0.528,1.893,0.338,1.744,2.082,0.302,0.659,1.974
0.528,1.892,0.338,1.743,2.081,0.302,0.658,1.973
0.527,1.891,0.338,1.742,2.08,0.301,0.658,1.972
0.527,1.889,0.338,1.74,2.078,0.301,0.657,1.97
0.528,1.892,0.338,1.742,2.079,0.301,0.657,1.97
0.528,1.894,0.338,1.744,2.082,0.302,0.658,1.973
0.528,1.893,0.338,1.743,2.082,0.302,0.658,1.974
0.528,1.892,0.338,1.743,2.081,0.302,0.658,1.972
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.972
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.972
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.972
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.972
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.972
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.972
0.528,1.892,0.338,1.742,2.081,0.301,0.658,1.972
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.972
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.892,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
0.528,1.891,0.338,1.742,2.08,0.301,0.658,1.971
